id_imagem,arquivo_imagem,doi_imagem,id_celula,classe_bethesda,nucleo_x,nucleo_y,class_id,class_name,caminho_imagem,width,height,particao,box_x1,box_y1,box_x2,box_y2,box_w,box_h,classe_detector,classe_id,arquivo_yolo
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,534,Negative for intraepithelial lesion,854,751,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_393_363b6b00d925e5c52694b8f7b678c53b.png,1376,1020,val,781.0,678.0,925.0,822.0,144.0,144.0,cell,0,cric_image_393_363b6b00d925e5c52694b8f7b678c53b.png
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,535,Negative for intraepithelial lesion,770,895,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_393_363b6b00d925e5c52694b8f7b678c53b.png,1376,1020,val,697.0,822.0,841.0,966.0,144.0,144.0,cell,0,cric_image_393_363b6b00d925e5c52694b8f7b678c53b.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,536,LSIL,633,668,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,560.0,595.0,704.0,739.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,537,LSIL,630,763,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,557.0,690.0,701.0,834.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,538,LSIL,709,736,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,636.0,663.0,780.0,807.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,539,LSIL,699,698,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,626.0,625.0,770.0,769.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,540,LSIL,765,634,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,692.0,561.0,836.0,705.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,541,LSIL,822,669,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,749.0,596.0,893.0,740.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,542,Negative for intraepithelial lesion,380,146,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,307.0,73.0,451.0,217.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,543,Negative for intraepithelial lesion,274,313,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,201.0,240.0,345.0,384.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,544,Negative for intraepithelial lesion,855,121,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,782.0,48.0,926.0,192.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,545,Negative for intraepithelial lesion,982,128,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,909.0,55.0,1053.0,199.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,546,Negative for intraepithelial lesion,1158,44,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,1085.0,0.0,1229.0,115.0,144.0,115.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,547,Negative for intraepithelial lesion,899,370,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,826.0,297.0,970.0,441.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,548,Negative for intraepithelial lesion,783,551,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,710.0,478.0,854.0,622.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,549,Negative for intraepithelial lesion,474,703,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,401.0,630.0,545.0,774.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,550,Negative for intraepithelial lesion,269,871,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,196.0,798.0,340.0,942.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,551,Negative for intraepithelial lesion,298,782,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,1376,1020,train,225.0,709.0,369.0,853.0,144.0,144.0,cell,0,cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,552,LSIL,390,406,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,317.0,333.0,461.0,477.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,553,LSIL,400,381,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,327.0,308.0,471.0,452.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,554,LSIL,455,379,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,382.0,306.0,526.0,450.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,555,LSIL,442,360,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,369.0,287.0,513.0,431.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,556,LSIL,533,414,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,460.0,341.0,604.0,485.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,557,LSIL,570,429,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,497.0,356.0,641.0,500.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,558,LSIL,635,335,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,562.0,262.0,706.0,406.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,559,LSIL,659,344,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,586.0,271.0,730.0,415.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,560,Negative for intraepithelial lesion,1023,82,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,950.0,9.0,1094.0,153.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,561,Negative for intraepithelial lesion,899,67,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,826.0,0.0,970.0,138.0,144.0,138.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,562,Negative for intraepithelial lesion,538,223,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,465.0,150.0,609.0,294.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,563,Negative for intraepithelial lesion,185,443,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,112.0,370.0,256.0,514.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,564,Negative for intraepithelial lesion,978,185,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,905.0,112.0,1049.0,256.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,565,Negative for intraepithelial lesion,943,349,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,870.0,276.0,1014.0,420.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,566,Negative for intraepithelial lesion,1039,414,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,966.0,341.0,1110.0,485.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,567,Negative for intraepithelial lesion,1084,389,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,1011.0,316.0,1155.0,460.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,568,Negative for intraepithelial lesion,1223,102,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,1150.0,29.0,1294.0,173.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,569,Negative for intraepithelial lesion,1157,524,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,1084.0,451.0,1228.0,595.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,570,Negative for intraepithelial lesion,1268,436,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,1195.0,363.0,1339.0,507.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,571,Negative for intraepithelial lesion,905,537,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,832.0,464.0,976.0,608.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,572,Negative for intraepithelial lesion,867,515,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,794.0,442.0,938.0,586.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,573,Negative for intraepithelial lesion,809,590,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,736.0,517.0,880.0,661.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,574,Negative for intraepithelial lesion,640,605,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,567.0,532.0,711.0,676.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,575,Negative for intraepithelial lesion,415,560,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,342.0,487.0,486.0,631.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,576,Negative for intraepithelial lesion,314,529,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,241.0,456.0,385.0,600.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,577,Negative for intraepithelial lesion,873,900,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,800.0,827.0,944.0,971.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,578,Negative for intraepithelial lesion,354,842,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,281.0,769.0,425.0,913.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,579,Negative for intraepithelial lesion,199,641,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,126.0,568.0,270.0,712.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,580,Negative for intraepithelial lesion,59,686,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,0.0,613.0,130.0,757.0,130.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,581,Negative for intraepithelial lesion,22,966,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,0.0,893.0,93.0,1020.0,93.0,127.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,582,Negative for intraepithelial lesion,47,784,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,0.0,711.0,118.0,855.0,118.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,583,Negative for intraepithelial lesion,717,478,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,644.0,405.0,788.0,549.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,584,Negative for intraepithelial lesion,785,352,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,712.0,279.0,856.0,423.0,144.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,585,Negative for intraepithelial lesion,896,1013,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,823.0,940.0,967.0,1020.0,144.0,80.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,586,Negative for intraepithelial lesion,17,581,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png,1376,1020,test,0.0,508.0,88.0,652.0,88.0,144.0,cell,0,cric_image_391_0d07c6d5b42ace6162cff25fc06b21b9.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,587,HSIL,98,327,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,25.0,254.0,169.0,398.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,588,HSIL,228,341,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,155.0,268.0,299.0,412.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,589,HSIL,290,370,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,217.0,297.0,361.0,441.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,590,HSIL,278,395,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,205.0,322.0,349.0,466.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,591,HSIL,282,476,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,209.0,403.0,353.0,547.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,592,HSIL,377,484,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,304.0,411.0,448.0,555.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,593,HSIL,359,439,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,286.0,366.0,430.0,510.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,594,HSIL,345,400,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,272.0,327.0,416.0,471.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,595,HSIL,340,359,0,cell,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Jean\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,1376,1020,val,267.0,286.0,411.0,430.0,144.0,144.0,cell,0,cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png
